artist,title,date,website
joshua goldbergjoshua goldberg,13 hours of the discovery channel,2001,http://www.goldbergs.com/art/13hours.html
Electronic Disturbance TheaterElectronic Disturbance Theater,An Anchor for Witnessing,2001,
Simon BiggsSimon Biggs,Babel,2001,http://www.babel.uk.net/
Wilfried Agricola de CologneWilfried Agricola de Cologne,Family Portrait,2001,http://www.nmartproject.net/partnoy/portrait.htm
Art CrapArt Crap,CLICK THOUGHTS,2001,http://www.ephloci.com/?p=161
Scott BlakeScott Blake,Bar Code Clock,2001,http://www.barcodeart.com/art/clock/clock.html
Andrew VenellAndrew Venell,BuyOrBeware.com v. 1.07,2001,http://www.buyorbeware.com/
Annie AbrahamsAnnie Abrahams,"I am not, served by",2001,
Peter TraubPeter Traub,NetSong,2001,http://www.netsong.org
Saskia VanderseeSaskia Vandersee,Hybrid Architecture Research,2001,http://www.connectedspaces.net
Marek WalczakMarek Walczak,Apartment,2001,http://turbulence.org/Works/apartment
tobias c. van Veentobias c. van Veen,Document 9-1-1,2001,
UBERMORGENUBERMORGEN,Injunction Generator,2001,http://www.ipnic.org/
Jimmy OwennsJimmy Owenns,( the photographic-diary project ),2001,http://www.photographic-diary.com/
Molissa FenleyMolissa Fenley,Latitudes,2001,http://www.diacenter.org/fenley/title.html
arcangel constantiniarcangel constantini,123456789px,2001,http://www.unosunosyunosceros.com/123456789px.htm
Jennifer and Kevin McCoyJennifer and Kevin McCoy,Airworld,2001,http://www.airworld.net/
Kenneth HungKenneth Hung,60X1.COM,2001,http://www.111111111111111111111111111111111111111111111111111111111111.com/
Brad ToddBrad Todd,HearingLoss,2001,http://www.mobilegaze.com/ear
Andrej TismaAndrej Tisma,MODERN COLLECTION,16 May 2001,http://www.crosswinds.net/~tisma/art/modern.htm
Joelle BittonJoelle Bitton,Kindergarten,2001,http://www.superficiel.org/temp/kindergarten
Reynald DrouhinReynald Drouhin,J'eux,2001,http://www.incident.net/works/j-eux/
Wilfried Agricola de CologneWilfried Agricola de Cologne,Never wake up,2001,http://www.nmartproject.net/agricola/mpc/never/never.html
Melinda RackhamMelinda Rackham,Line,2001,http://www.subtle.net/line/
Yael KanarekYael Kanarek,Love Letters from a World of Awe (1995),2001,
Lewis LaCookLewis LaCook,Poetry Generator,2001,
Maciej WisniewskiMaciej Wisniewski,Netomat,2001,http://archive.rhizome.org/artbase/1705
Ken GoldbergKen Goldberg,Memento Mori: an Interface With the Earth,2001,http://memento.ieor.berkeley.edu/
Ken GoldbergKen Goldberg,Ouija 2000,2001,http://ouija.berkeley.edu/
Kate SouthworthKate Southworth,Networking,2001,http://archive.rhizome.org/artbase/3125/Glorious_Ninth/Networking.html
d johnstond johnston,NomadLingo,2001,http://www.year01.com/nomadlingo/conclusion/loader.html
Tina La PortaTina La Porta,Translate { } Expression,2001,
Ingrid AnkersonIngrid Ankerson,Murmuring Insects,2001,http://www.poemsthatgo.com/gallery/fall2001/murmuring/launch.htm
Kathy Rae HuffmanKathy Rae Huffman,Siberian Deal,2001,http://archive.rhizome.org/artbase/1687/index.html
Reginald BrooksReginald Brooks,"RealSurReal...aClone, 2001",2001,http://www.brooksdesign-ps.net/Reginald_Brooks/Code/Html/netart2.htm
Rafaël RozendaalRafaël Rozendaal,RGB,2001,http://www.newrafael.com/sites/rgb
MashicaMashica,Nocamping,2001,http://nocamping.mashica.com/
Art CrapArt Crap,VISITING HELL,2001,http://www.ephloci.com/?p=117
Bret NicelyBret Nicely,The Demon Devil Girls,2001,http://www.freewilliamsburg.com/still_fresh/september/bret.html
Reynald DrouhinReynald Drouhin,Om,2001,http://archive.rhizome.org/artbase/2534/om/
Gary SimmonsGary Simmons,Wake,2001,http://www.diacenter.org/simmons/index.html
Grégory ChatonskyGrégory Chatonsky,Position,2001,http://posit.io-n.net
Motomichi NakamuraMotomichi Nakamura,Qrime,2001,http://www.motomichi.com/anim_qrime.html
Keith WhittleKeith Whittle,Slipstream_,2001,http://www.slipstream.uk.net
Kenji KojimaKenji Kojima,Throwing Stones,2001,http://archive.rhizome.org/artbase/2895/throwingStones/index.html
John KlimaJohn Klima,The Great Game,2001,http://www.cityarts.com/greatgame
Cheryl DoneganCheryl Donegan,Studio Visit,2001,http://awp.diaart.org/donegan/
nathaniel sternnathaniel stern,enter,2001,http://nathanielstern.com/2000/enter-hektor/
Paul AnnearPaul Annear,The Concise Model of the Universe,2001,http://www.xxos.net
P HintsanenP Hintsanen,The Book of Days,2001,http://www.coloria.net/dig.art/bookofdays
FuturefarmersFuturefarmers,They Rule,2001,http://theyrule.net/
Brad ToddBrad Todd,Utopia PKWY,2001,http://www.mobilegaze.com/utopia
Michele TurreMichele Turre,Tired Landscapes,2001,
Oliver MoranOliver Moran,The Panopticon,2001,http://archive.rhizome.org/artbase/24940/rps-panopticon/
giselle beiguelmangiselle beiguelman,The Book after the Book,2001,http://www.desvirtual.com/thebook/http://www.desvirtual.com/giselle
Post-Exile CollectivePost-Exile Collective,The Word Room,2001,http://wordroom.net
Young-Hae Chang Heavy IndustriesYoung-Hae Chang Heavy Industries,THE STRUGGLE CONTINUES,2001,http://archive.rhizome.org/artbase/2427/THE_STRUGGLE_mac.html
Waldemar PranckiewiczWaldemar Pranckiewicz,Netquake,2001,
StanzaStanza,The Central City (Net Art ) edition,2001,http://www.thecentralcity.co.uk/
Simon FildesSimon Fildes,big,2001,http://www.hyperchoreography.org/big.html
Isabelle HayeurIsabelle Hayeur,Si / Jamais,2001,http://archive.rhizome.org/artbase/2380/sijamais_isabelle_hayeur/
David JacksonDavid Jackson,Police Surveillance,2001,
mike salmondmike salmond,Voxels,2001,
Eddo SternEddo Stern,TEKKEN TORTURE TOURNAMENT,2001,http://www.eddostern.com/tekken_torture_tournament.html
Daniel Merlin GoodbreyDaniel Merlin Goodbrey,Sixgun: Tales From An Unfolded Earth,2001,http://e-merl.com/sixgun.htm
Alexandre PlennevauxAlexandre Plennevaux,Worldebt - You can count on it !,2001,http://www.encorebruxelles.org/jk
Wilfried Agricola de CologneWilfried Agricola de Cologne,Transience - an atonal composition,2001,http://www.nmartproject.net/agricola/mpc/trans/transience.html
Haleh NiazmandHaleh Niazmand,Survey of Common Sense,2001,http://www.surveyofcommonsense.net
Sergio MaltagliatiSergio Maltagliati,autom@tedVisualMusiC,2001,
Rafael Lozano-HemmerRafael Lozano-Hemmer,"Vectorial Elevation, Relational Architecture 4",2001,http://www.alzado.net/
Haik HoisingtonHaik Hoisington,The Long Bomb,2001,http://www.blackmustache.com/baseball.html
Jason NelsonJason Nelson,Superstitious Appliances,2001,http://www.heliozoa.com/superstition.html
Nathalie LawheadNathalie Lawhead,When Johnny comes marching home,2001,http://www.alienmelon.com/johnny.html
Zahra SafavianZahra Safavian,berceuse,2001,http://www.drunkenboat.com/db3/safavian/safavian.html
Brian JudyBrian Judy,The Grid,2001,http://www.boogaholler.com/webart/
mario garcia torresmario garcia torres,disponible - a blank space on the www that is always on sale,2001,http://www.disponible.ws
Randall PackerRandall Packer,US Department of Art & Technology,2001,http://www.usdept-arttech.net
michiel Knavenmichiel Knaven,"The Handmirror, scenes from behind the mirror",2001,http://www.michaelmedia.org/mirror
Bret NicelyBret Nicely,The I Plan,2001,http://nicebretly.com/net_art/I_plan.html
curt cloningercurt cloninger,THE_GRACE_ENGINE,2001,http://www.playdamage.org/grace/
Igor ŠtromajerIgor Štromajer,[ i want to share you - what are you doing to me? ],2001,http://www2.arnes.si/~ljintima1/share/index.html
andrew bucksbargandrew bucksbarg,consumertopia,2001,
Brian MackernBrian Mackern,Set Variable=Random(ART),2001,http://www.internet.com.uy/vibri/artefactos/set_random/index.htm
Neil SorensonNeil Sorenson,dreamjot 2001 05,2001,
sachiko hayashisachiko hayashi,Trapped,2001,
Daniel Garcia AndujarDaniel Garcia Andujar,Technologies to the People,2001,http://www.irational.org/tttp/
Barbara LattanziBarbara Lattanzi,You Are Late,2001,http://www.pce.net/threads/yarns/fragments/youarelate/index.html
Mario HerguetaMario Hergueta,d_raw,2001,http://www.marioland.de/d_raw
Antoni AbadAntoni Abad,Z,2001,http://zexe.net/
Joelle BittonJoelle Bitton,The rest is silence,2001,http://www.superficiel.org/temp/silence
Bill BerryBill Berry,god bless america,2001,http://repop.org/RE/flag/
Annette WeintraubAnnette Weintraub,The Mirror That Changes,2001,http://www.annetteweintraub.com/mirror/index.html
nathaniel sternnathaniel stern,elicit,2001,http://nathanielstern.com/2001/odys-elicit-entraced/
Lina DoradoLuis CantilloLina DoradoLuis Cantillo,When going from ___ to ___,2001,http://www.iniva.org/travellerstales/docs/dorado/01.html
Komar and MelamidKomar and Melamid,The Most Wanted Paintings,2001,http://www.diacenter.org/km/index.html
abram sternabram stern,charlie's ants,2001,http://aphid.org/CA/
Yael KanarekYael Kanarek,World of Awe 1.0,2001,
Gandha KeyGandha Key,from my house/to yours: the journeyweb,2001,http://www.zyarts.com/journeyweb
Igor ŠtromajerIgor Štromajer,b.ALT.ica,2001,
Tiia JohannsonTiia Johannson,get.real,2001,http://old.artun.ee/homepages/xtiiax/mikki/
Roberto EchenRoberto Echen,art from text,2001,http://rechen.com/arttext/
Zahra SafavianZahra Safavian,dissolution,2001,http://www.poemsthatgo.com/gallery/spring2001/far.html
Oliver MoranOliver Moran,Virtual Richey Manic,2001,http://www.sony-youth.com/vrm/
Francis AlÿsFrancis Alÿs,The Thief,2001,http://www.diacenter.org/alys/index.html
Kate SouthworthKate Southworth,WORLD:it just keeps changing,2001,http://archive.rhizome.org/artbase/2888/world.html
Katie BushKatie Bush,all systems go,2001,http://www.lovekatie.com/
Graham HarwoodGraham Harwood,Waste words,2001,http://www.heise.de/tp/kunst/waste/
Andrew ChildsAndrew Childs,megatight,2001,http://www.megatight.com/
joerg piringerjoerg piringer,hyPoem,2001,https://joerg.piringer.net/index.php?href=hypoem/hypoem.xml
martin meyermartin meyer,brooklyn01,2001,http://www.brooklyn01.net/
Michael DainesMichael Daines,it is now safe to turn off your computer.,2001,http://archive.rhizome.org/artbase/2358/index.html
Maurizio MercuriMaurizio Mercuri,deface!,2001,http://www.acidlife.com/deface
curt cloningercurt cloninger,fear / rage: rhizome splash page,2001,http://rhizome.org/splash/playdamage/
Marcy PalmerMarcy Palmer,dis-house-jointed,2001,http://www.dis-house-jointed.net
Mendi+Keith ObadikeMendi+Keith Obadike,keeping up appearances,2001,http://blacknetart.com/keepingupappearances.html
Igor ŠtromajerIgor Štromajer,every time i B14 return from moscow - i cry,2001,http://www2.arnes.si/~ljintima1/moscow
Reiner StrasserReiner Strasser,frgmnt foUr,2001,http://nonfinito.de/frgmnt/
paul catanesepaul catanese,fish histories,2001,http://www.paulcatanese.com/artwork/fish/index.html
d planetd planet,POSTCARD.project::,2001,http://www.altsense.net/projects/postcards/
RTMarkRTMark,RTMark,2001,
Jess LosebyJess Loseby,light from the machine,2001,http://www.rssgallery.com/lightfromthemachine.html
Jimmy OwennsJimmy Owenns,Photographic Diary,2001,http://www.photographic-diary.comhttp://www.blackeyed.com/diary/
DaneDane,him,2001,http://www.comfylux.com/him/
Luce Sibilla BalzariniLuce Sibilla Balzarini,june and september,2001,http://www.juneandseptember.com
Christophe BrunoChristophe Bruno,fascinum,2001,http://www.unbehagen.com/fascinum
Ole B NielsenOle B Nielsen,Sea In Motion,2001,
neil jenkinsneil jenkins,Orbital,2001,http://www.herenorthere.org/orbital
peter nidzgorskipeter nidzgorski,X(818),2001,http://x818.com/
Jim AndrewsJim Andrews,Nio,2001,http://turbulence.org/Works/Nio
Christophe BrunoChristophe Bruno,fields,2001,http://www.iterature.com/fields
Michael SzpakowskiMichael Szpakowski,if we shadows...,2001,
Ken GoldbergKen Goldberg,Telegarden,2001,http://goldberg.berkeley.edu/garden/Ars/
Andy DeckAndy Deck,Progressive Load,2001,http://artcontext.org/progload/
Tina La PortaTina La Porta,Shifting,2001,http://www.users.interport.net/~laporta/
Max AmaglianiMax Amagliani,One Way,2001,http://archive.rhizome.org/artbase/2590/index.html
Wolf KahlenWolf Kahlen,Selbst-los / Self-less,2001,http://www.wolf-kahlen.de/
Ron GoldinRon Goldin,STORM [Concept-Gathering Machine],2001,http://cadre.sjsu.edu/~rgoldin/storm/
Lucas BambozziLucas Bambozzi,meta4walls,2001,http://www.comum.com/diphusa/meta
Monica RossMonica Ross,justfornow,2001,http://www.justfornow.net/
Igor ŠtromajerIgor Štromajer,mobile trilogy,2001,http://www2.arnes.si/~ljintima1/mt
Justin SimoniJustin Simoni,haircut,2001,http://prolix.nu/haircut
paul catanesepaul catanese,invisible maps,2001,http://www.paulcatanese.com/artwork/imaps/index.html
Mary-Kim ArnoldMary-Kim Arnold,kokura,2001,http://www.eastgate.com/Kokura/Welcome.html
66,outside,2001,http://archive.rhizome.org/artbase/9811/index.html
Jane MarschingJane Marsching,p a r a : / / a database of wonders,2001,http://archive.rhizome.org/artbase/3083/para/index.html
StanzaStanza,amorphoscapes I. Online Generative artworks 1997,2001,http://www.stanza.co.uk/dynamic/index.htmlhttp://www.amorphoscapes.com/
francesco continfrancesco contin,gameover,2001,http://www.magicflam.com/gameover.htm
Eugene ThackerEugene Thacker,ftp_formless_anatomy,2001,http://archive.rhizome.org/artbase/1699/index.html
trip Dixontrip Dixon,"breathe, crack & peel",2001,http://www.eciad.bc.ca/~trip/breathe
antonio mendozaantonio mendoza,simcity,2001,http://www.mayhem.net/simcity/index.html
restaterestate,restate/skincare,2001,http://skincare.restate.org/
Tomasz KonartTomasz Konart,my family,2001,http://myfamily.5tk.net/
Jonny NorridgeJonny Norridge,rubsalt,2001,http://www.surfaceandnoise.co.uk/rubsalthttp://www.rubsalt.co.uk/
stephenaustinstephenaustin,perpetual panshot,2001,http://archive.rhizome.org/artbase/2815/index.html
Rasmus OlliRasmus Olli,seme,2001,http://www.sandroschneebeli.ch/
boris kopeinigboris kopeinig,re-titled system,2001,http://boris.kopeinig.net/untitled/re-titled.htmlhttp://boris.kopeinig.net/untitled/index.html
chia-hsiao sinz shihchia-hsiao sinz shih,k'muni,2001,http://kmuni.com/
submeta pehuet xaviersubmeta pehuet xavier,submeta,2001,http://submeta.free.fr
restaterestate,restate/rebelle,2001,http://rebelle.restate.org
Ken MarchionnoKen Marchionno,something,2001,http://home.earthlink.net/~kmarch99/something.html
sinae kimsinae kim,login,2001,http://ksinae.pe.kr/work/login.html
Christina Goestl / c++Christina Goestl / c++,s.EXE interactives -- visual sequencer,2001,http://www.cccggg.net/
curt cloningercurt cloninger,mouchette has a posse,2001,http://www.playdamage.org/mouchette-has-a-posse/
Jody ZellenJody Zellen,random paths,2001,http://www.randompaths.com
restaterestate,restate/callaps,2001,http://callaps.restate.org/
Philippe LejeunePhilippe Lejeune,re-made,2001,http://www.re-made.com/
llll llll-llllllll llll-llll,llll-llll-llll.com,2001,http://llll-llll-llll.com
lisa ciancilisa cianci,same old dreams,2001,
det bazelmansdet bazelmans,time circle around the world,2001,http://www.iae.nl/users/det/harvestmen/index.html
moises mañasmoises mañas,smallnomad,2001,http://www.smallnomad.com
geoffrey thomasgeoffrey thomas,storybeat,2001,http://www.storybeat.tv
antonio mendozaantonio mendoza,snowcrash,2001,http://www.mayhem.net/subculture/index.html
Robert EkRobert Ek,sps,2001,http://archive.rhizome.org/artbase/8990/
Igor ŠtromajerIgor Štromajer,sm.N - Sprinkling Menstrual Navigator,2001,http://www2.arnes.si/~ljintima1/smn
Igor ŠtromajerIgor Štromajer,"they learned this intimacy, however, meditating on the house",2001,http://www2.arnes.si/~ljintima1/house
antonio mendozaantonio mendoza,subculture,2001,http://www.subculture.com/
Neal McDonaldNeal McDonald,workly collection,2001,http://www.workly.com
nathaniel sternnathaniel stern,the double room,12 December 2001,http://nathanielstern.com/2001/the-double-room/
Eric DeisEric Deis,symbiosis,2001,http://anemone.cx/symbiosis/
mark burbanmark burban,wheel of life,2001,
Scott BrewsterScott Brewster,secret.,2001,
Jason NelsonJason Nelson,unfortunate and reflecting,2001,http://www.heliozoa.com/snowy.html
max hofmannmax hofmann,soliloquy,2001,http://archive.rhizome.org/artbase/2555/timeover.php
Erwin RedlErwin Redl,you me and,2001,http://www.hotwired.com/rgb/redl
Gandha KeyGandha Key,the Picasso ebook,2001,http://www.zyarts.com/ebook
Igor ŠtromajerIgor Štromajer,what was he thinking about? berlin? praha? ljubljana? skopje?,2001,http://www2.arnes.si/~ljintima1/city
termytermy,richapplefool,2001,http://www.richapplefool.com
domiziana giordanodomiziana giordano,waiting,2001,http://www.digitalsistersindeed.org
Hannes GamperHannes Gamper,www.hotel-president.de,2001,http://www.hotel-president.de/
Paper RadPaper Rad,www.paperrad.org,2001,
xavier cahenxavier cahen,Is watching,2002,http://www.levels9.com/pieces/oeil/
Daniel GoodwinDaniel Goodwin,Aerial Auto-Surveillance,2002,http://home.earthlink.net/~dannygoodwin/art.html
alexandra reillalexandra reill,TV_series,2002,http://www.kanonmedia.com/portfolio/tv.htm
curt cloningercurt cloninger,PlotFracture,2002,http://www.lab404.com/plotfracture/
Eduardo NavasEduardo Navas,The Allegorical Impulse Part I,2002,http://artport.whitney.org/gatepages/artists/navas/index.html
Tactical MagicTactical Magic,Smoky Hill River Outpost,2002,http://tacticalmagic.org/CTM/project%20pages/Outpost.htm
Jillian McdonaldJillian Mcdonald,Home Like No Place,2002,http://www.chambreblanche.qc.ca/projets/homelikenoplace/welcome.htmlhttp://www.chambreblanche.qc.ca/LABWEB/homelikenoplace/
Ned& ShivaProductionsNed& ShivaProductions,E pluribus unum.,2002,http://www.nedandshivaproductions.com
d planetd planet,ACR,2002,http://www.k10k.net/issues/issuewarp.asp?IssueID=117
Juan Manuel PatiñoJuan Manuel Patiño,My Compu,2002,
xavier cahenxavier cahen,Sleeping pillows! Wanted!,2002,http://www.levels9.com/pieces/hdb/
Jake TilsonJake Tilson,The Aluminium Triangle,2002,
Tal HalpernTal Halpern,Digital Nature: The Case Collection,2002,http://www.turbulence.org/Works/nature/
Roberto EchenRoberto Echen,Drawing by numbers,2002,http://www.rechen.com/numbersIntro.html
Tlaolli ArguelloTlaolli Arguello,Reypollo,2002,http://www.redcaiman.org/productos/reypollo/
Chris JosephChris Joseph,Patinage,2002,http://www.babel.ca/patinage
xavier cahenxavier cahen,Abstract,2002,http://www.levels9.com/pieces/abs/
Matt RobertsMatt Roberts,Conner Times Ten,2002,http://galatea.stetson.edu/~mroberts/conner/
Genco GulanGenco Gulan,"""Whenever I see a plane, I remember the smell...""",2002,http://istanbulmuseum.org/cam.html
Christian OyarzunChristian Oyarzun,/*wIPhOME0701v1.2*/,2002,http://archive.rhizome.org/artbase/5266/wipHome1.2/index.htm
Eddo SternEddo Stern,Crusade,2002,http://www.eddostern.com/crusade.html
Jeanie FinlayJeanie Finlay,Home-Maker,2002,http://www.home-maker.org.uk/
