artist,title,date,website,screenshots,archive available at,archive capture link,can access,base url
Mattia CasalegnoMattia Casalegno,X-Scape,2007,http://www.x-scape.it,rhizome_artbase/screenshots/1759.png,20100619121651,http://web.archive.org/web/20100619121651/http://www.x-scape.it,Y,x-scape.it
alexandra reillalexandra reill,Walking in Footage,2007,http://www.kanonmedia.com/portfolio/footage.htm,rhizome_artbase/screenshots/1760.png,20070914021926,http://web.archive.org/web/20070914021926/http://www.kanonmedia.com/portfolio/footage.htm,Y,kanonmedia.com
Will LuersWill Luers,Time Quilts,2007,http://solublefish.tv/solublefish/loopstudy.shtml,rhizome_artbase/screenshots/1761.png,20090814183204,http://web.archive.org/web/20090814183204/http://solublefish.tv/solublefish/loopstudy.shtml,Y,solublefish.tv
Emma DavisEmma Davis,Take,2007,http://www.ninebeginnings.org/crazy/,Failed to capture screenshot,0,,N,ninebeginnings.org
Ronnie ShahmoonRonnie Shahmoon,Words Of War,2007,http://www.wordsofwar.com,rhizome_artbase/screenshots/1763.png,20090202101545,http://web.archive.org/web/20090202101545/http://www.wordsofwar.com,Y,wordsofwar.com
Jennifer SchmidtJennifer Schmidt,Wish You Were Here,2007,http://www.wishyouwerehere.wetpaint.com/,Failed to capture screenshot,20070812100035,http://web.archive.org/web/20070812100035/http://www.wishyouwerehere.wetpaint.com/,N,wetpaint.com
marcin ramockimarcin ramocki,anti-pharmakon,2007,http://ramocki.net/anti-pharmakon.html,rhizome_artbase/screenshots/1765.png,20080117135015,http://web.archive.org/web/20080117135015/http://ramocki.net/anti-pharmakon.html,Y,ramocki.net
Miika NyyssönenMiika Nyyssönen,rally,2007,http://www.miikanyyssonen.com/mantta01.htm,Failed to capture screenshot,20080830014928,http://web.archive.org/web/20080830014928/http://www.miikanyyssonen.com/mantta01.htm,N,miikanyyssonen.com
Martin BonadeoMartin Bonadeo,Thermosynthesis,2007,http://www.martinbonadeo.com.ar/mutermo.htm,Failed to capture screenshot,20070613034230,http://web.archive.org/web/20070613034230/http://www.martinbonadeo.com.ar/mutermo.htm,N,com.ar
wayne clementswayne clements,un_wiki,2007,http://www.in-vacua.com/un_wiki.html,rhizome_artbase/screenshots/1768.png,20060613075135,http://web.archive.org/web/20060613075135/http://www.in-vacua.com/un_wiki.html,Y,in-vacua.com
Grégory ChatonskyGrégory Chatonsky,Waiting (Flussgeist 1),2007,http://www.incident.net/works/flussgeist/waiting/,rhizome_artbase/screenshots/1769.png,20070217084107,http://web.archive.org/web/20070217084107/http://www.incident.net/works/flussgeist/waiting/,Y,incident.net
Luis ConfrariaLuis Confraria,Wallright  - live public painting community platform,2007,http://www.wallright.com,rhizome_artbase/screenshots/1770.png,20040317211527,http://web.archive.org/web/20040317211527/http://www.wallright.com,Y,wallright.com
Ellie HarrisonEllie Harrison,Work With Me,2007,http://www.ellieharrison.com/workwithme/,rhizome_artbase/screenshots/1771.png,20080112075637,http://web.archive.org/web/20080112075637/http://www.ellieharrison.com/workwithme/,Y,ellieharrison.com
Steven JonesSteven Jones,THE BEACH (CLOSED EYES. STRONG SUNLIGHT.),2007,http://www.youtube.com/watch?v=qlKdgC08xWw,Failed to capture screenshot,20150523182114,http://web.archive.org/web/20150523182114/http://www.youtube.com/watch?v=qlKdgC08xWw,N,youtube.com
michael greathousemichael greathouse,everything seems to be ok..,2007,http://www.michaelgreathouse.com/everything%20seems%20to%20be%20ok...htm,Failed to capture screenshot,20100307092723,http://web.archive.org/web/20100307092723/http://www.michaelgreathouse.com/everything%20seems%20to%20be%20ok...htm,N,michaelgreathouse.com
John HenryJohn Henry,Terminal Air,2007,http://www.appliedautonomy.com/terminalair,Failed to capture screenshot,20071017160236,http://web.archive.org/web/20071017160236/http://www.appliedautonomy.com/terminalair,N,appliedautonomy.com
Clemencia EcheverriClemencia Echeverri,VOICE-net,2007,http://www.quiasma.org/clemenciaecheverri/voz/fla/voz_intro.htm,Failed to capture screenshot,0,,N,quiasma.org
Kate SouthworthKate Southworth,love_potion,2007,http://lovepotion.gloriousninth.net/,Failed to capture screenshot,20080829002559,http://web.archive.org/web/20080829002559/http://lovepotion.gloriousninth.net/,N,gloriousninth.net
Peter YumiPeter Yumi,THE PRIMORDIAL MOON,2007,http://www.youtube.com/watch?v=tNQ0_rlCOiU,Failed to capture screenshot,20150527205455,http://web.archive.org/web/20150527205455/http://www.youtube.com/watch?v=tNQ0_rlCOiU,N,youtube.com
Lisa StansbieLisa Stansbie,The Emperor of The Moon,2007,http://www.slashseconds.org/issues/002/002/articles/lstansbie/index.php,rhizome_artbase/screenshots/1778.png,20071103022536,http://web.archive.org/web/20071103022536/http://www.slashseconds.org/issues/002/002/articles/lstansbie/index.php,Y,slashseconds.org
Takeshi MurataTakeshi Murata,Untitled (Pink Dot),2007,,,,,,
Markus Kleine-VehnMarkus Kleine-Vehn,kristus yoshiyuki - second art,2007,http://kristusyoshiyuki.blogspot.com/,rhizome_artbase/screenshots/1780.png,20130423092321,http://web.archive.org/web/20130423092321/http://kristusyoshiyuki.blogspot.com/,Y,blogspot.com
Tabor RobakTabor Robak,RealityCPU,2007,http://www.realitycpu.com/,rhizome_artbase/screenshots/1781.png,20080209214938,http://web.archive.org/web/20080209214938/http://www.realitycpu.com/,Y,realitycpu.com
zohar kfirzohar kfir,execute,2007,http://www.zzee.net/execute.html,rhizome_artbase/screenshots/1782.png,20040822212655,http://web.archive.org/web/20040822212655/http://www.zzee.net/execute.html,Y,zzee.net
deb kingdeb king,VenusConstruct,2007,http://venusconstruct.com/,rhizome_artbase/screenshots/1783.png,20070727220956,http://web.archive.org/web/20070727220956/http://venusconstruct.com/,Y,venusconstruct.com
Aaron MeyersAaron Meyers,Torrent Raiders,2007,http://torrentraiders.com/,Failed to capture screenshot,20060717020304,http://web.archive.org/web/20060717020304/http://torrentraiders.com/,N,torrentraiders.com
Patricia LeePatricia Lee,Witness That Place,2007,http://www.witnessthatplace.com/,Failed to capture screenshot,20080708192726,http://web.archive.org/web/20080708192726/http://www.witnessthatplace.com/,N,witnessthatplace.com
geoffrey sheageoffrey shea,Shooting in the Dark,2007,http://www.unscrambled.com/robots/,Failed to capture screenshot,20060813120655,http://web.archive.org/web/20060813120655/http://www.unscrambled.com/robots/,N,unscrambled.com
QohtaiwooQohtaiwoo,Switchboard Operation,2007,http://qohtaiwoo.net/proj/switchboard/switchboard.html,rhizome_artbase/screenshots/1787.png,20150526214804,http://web.archive.org/web/20150526214804/http://qohtaiwoo.net/proj/switchboard/switchboard.html,Y,qohtaiwoo.net
Gaya GajewskaGaya Gajewska,Sonic Map of Battersea Park,2007,http://www.speakerson.net/,Failed to capture screenshot,20070224144139,http://web.archive.org/web/20070224144139/http://www.speakerson.net/,N,speakerson.net
Miltos ManetasMiltos Manetas,ThankyouAndyWarhol.com,2007,http://thankyouandywarhol.com/,rhizome_artbase/screenshots/1789.png,20070525102838,http://web.archive.org/web/20070525102838/http://thankyouandywarhol.com/,Y,thankyouandywarhol.com
Barbara AgresteBarbara Agreste,The Tower Trilogy,2007,http://www.repticula.net/trilogy,rhizome_artbase/screenshots/1790.png,20061023055406,http://web.archive.org/web/20061023055406/http://www.repticula.net/trilogy,Y,repticula.net
Andres MannisteAndres Manniste,Supercolumbine,2007,http://projets.rsight.net/Supercolumbine/,rhizome_artbase/screenshots/1791.png,20110413070204,http://web.archive.org/web/20110413070204/http://projets.rsight.net/Supercolumbine/,Y,rsight.net
Eric DymondEric Dymond,Slanderous dot org,2007,http://www.slanderous.org,rhizome_artbase/screenshots/1792.png,20070615100224,http://web.archive.org/web/20070615100224/http://www.slanderous.org,Y,slanderous.org
Rafaël RozendaalRafaël Rozendaal,future physics .com,2007,http://www.futurephysics.com/,Failed to capture screenshot,20070224153200,http://web.archive.org/web/20070224153200/http://www.futurephysics.com/,N,futurephysics.com
andre sierandre sier,k.,2007,http://netarte.dgartes.pt/kandresier2007/,Failed to capture screenshot,20071230082515,http://web.archive.org/web/20071230082515/http://netarte.dgartes.pt/kandresier2007/,N,dgartes.pt
deb kingdeb king,chronaMora - violations in times of war,1 March 2007,http://www.chronamora.com,Failed to capture screenshot,20070706001452,http://web.archive.org/web/20070706001452/http://www.chronamora.com,N,chronamora.com
Summer GutheryLumi TanSummer GutheryLumi Tan,Why + Wherefore,2007,,,,,,
Eva SchindlingEva Schindling,to spin art history,2007,http://spinner.evsc.net/,rhizome_artbase/screenshots/1797.png,20070206143638,http://web.archive.org/web/20070206143638/http://spinner.evsc.net/,Y,evsc.net
edith progueedith progue,edith progue //timeline,2007,http://archive.rhizome.org/artbase/46724/8A.M.mov,Failed to capture screenshot,20150524015131,http://web.archive.org/web/20150524015131/http://archive.rhizome.org/artbase/46724/8A.M.mov,N,rhizome.org
Grégory ChatonskyGrégory Chatonsky,Vertigo@home,2007,http://incident.net/works/vertigo@home,rhizome_artbase/screenshots/1799.png,20081025230033,http://web.archive.org/web/20081025230033/http://incident.net/works/vertigo@home,Y,incident.net
Thomas KnauerThomas Knauer,The Futility of Urban Living: #1-3,2007,http://www.fourinchesofego.com/futilityofurbanliving.html,rhizome_artbase/screenshots/1800.png,20180213041643,http://web.archive.org/web/20180213041643/http://www.fourinchesofego.com/futilityofurbanliving.html,Y,fourinchesofego.com
Barbara ToddBarbara Todd,Stone Days,2007,http://www.stonedays.ca/,rhizome_artbase/screenshots/1801.png,20080108061340,http://web.archive.org/web/20080108061340/http://www.stonedays.ca/,Y,stonedays.ca
carlos katastrofskycarlos katastrofsky,lastwishes,2007,http://katastrofsky.cont3xt.net/lastwishes,Failed to capture screenshot,0,,N,cont3xt.net
Ian WojtowiczIan Wojtowicz,The Oracle of Elsewhere,2007,http://wojtowicz.com/elsewherehttp://woj.com/oracle/exhibition.php,rhizome_artbase/screenshots/1803.png,0,,Y,wojtowicz.com
katy shepherdkaty shepherd,vitreous humour,2007,http://vitreoushumour.co.uk,rhizome_artbase/screenshots/1804.png,20061108234138,http://web.archive.org/web/20061108234138/http://vitreoushumour.co.uk,Y,co.uk
Felix DrăganFelix Drăgan,Yarn,2007,http://www.omenmedia.ca/dfx/portfolio/yarn_en.html,Failed to capture screenshot,0,,N,omenmedia.ca
Steve ShaddickSteve Shaddick,The Counter of Babel,2007,http://www.steveshaddick.com/babel/,rhizome_artbase/screenshots/1806.png,0,,Y,steveshaddick.com
Ben CoonleyBen Coonley,The Geeks - Wet Wen Wet - 20th Anniversary Special,2007,http://www.tvchannel.tv/geeks.html,rhizome_artbase/screenshots/1807.png,20070711134421,http://web.archive.org/web/20070711134421/http://www.tvchannel.tv/geeks.html,Y,tvchannel.tv
eva sjuveeva sjuve,audioTagger,2007,http://www.moolab.net/mobile/audioTagger.shtml,Failed to capture screenshot,20070627004215,http://web.archive.org/web/20070627004215/http://www.moolab.net/mobile/audioTagger.shtml,N,moolab.net
Bob CottonBob Cotton,The Natural History of Alamogordo,2007,http://www.flickr.com/photos/9232078@N05/,rhizome_artbase/screenshots/1809.png,20150524042906,http://web.archive.org/web/20150524042906/http://www.flickr.com/photos/9232078@N05/,Y,flickr.com
"doctors, The League of Imaginary Scientdoctors, The League of Imaginary Scient",Really Real Estate'Ñ¢,2007,http://www.imaginaryscience.org/reallyrealestate/,rhizome_artbase/screenshots/1810.png,0,,Y,imaginaryscience.org
Mladen ZagoracMladen Zagorac,The Search Wall,2007,http://thesearchwall.net,Failed to capture screenshot,20101230054011,http://web.archive.org/web/20101230054011/http://thesearchwall.net,N,thesearchwall.net
alexandra reillalexandra reill,White Chairs,2007,http://www.kanonmedia.com/portfolio/white_chairs.html,rhizome_artbase/screenshots/1812.png,20060328215917,http://web.archive.org/web/20060328215917/http://www.kanonmedia.com/portfolio/white_chairs.html,Y,kanonmedia.com
Susana Mendes SilvaSusana Mendes Silva,a bedtime story,2007,http://a-bedtime-story.blogspot.com/,rhizome_artbase/screenshots/1813.png,20130914181151,http://web.archive.org/web/20130914181151/http://a-bedtime-story.blogspot.com/,Y,blogspot.com
Frank ZadloFrank Zadlo,fcp_in_fcp,2007,http://frankzadlo.com/fcpinfcp/,rhizome_artbase/screenshots/1814.png,20150524025407,http://web.archive.org/web/20150524025407/http://frankzadlo.com/fcpinfcp/,Y,frankzadlo.com
Michael Bell-SmithMichael Bell-Smith,Subterranean House (Oonce Oonce),2007,,,,,,
Ben CoonleyBen Coonley,Valentine for Perfect Strangers,2007,http://www.tvchannel.tv/valentine.html,rhizome_artbase/screenshots/1816.png,20070228115202,http://web.archive.org/web/20070228115202/http://www.tvchannel.tv/valentine.html,Y,tvchannel.tv
Rafaël RozendaalRafaël Rozendaal,flaming cursor .com,2007,http://www.flamingcursor.com/,rhizome_artbase/screenshots/1817.png,20070609153558,http://web.archive.org/web/20070609153558/http://www.flamingcursor.com/,Y,flamingcursor.com
Erika LincolnErika Lincoln,Scale,2007,http://lincolnlab.net/scale.html,rhizome_artbase/screenshots/1818.png,20080906115626,http://web.archive.org/web/20080906115626/http://lincolnlab.net/scale.html,Y,lincolnlab.net
Nathan SelikoffNathan Selikoff,Untiled Faces,2007,http://www.nathanselikoff.com/facesofchaos/,rhizome_artbase/screenshots/1819.png,20080130082446,http://web.archive.org/web/20080130082446/http://www.nathanselikoff.com/facesofchaos/,Y,nathanselikoff.com
SUSIGAMESSUSIGAMES,Stickies World,2007,http://www.susigames.com/sgcontent.php?lang=en&p=1#stickiesworld,rhizome_artbase/screenshots/1820.png,0,,Y,susigames.com
Travis AlberTravis Alber,Who is Flora?,2007,http://www.whoisflora.net,rhizome_artbase/screenshots/1821.png,20010723145323,http://web.archive.org/web/20010723145323/http://www.whoisflora.net,Y,whoisflora.net
Fernando IgansiFernando Igansi,text(e)space,2007,http://www.codedesign.info/textespace/text(e)space.html,rhizome_artbase/screenshots/1822.png,20150524014536,http://web.archive.org/web/20150524014536/http://www.codedesign.info/textespace/text(e)space.html,Y,codedesign.info
michael greathousemichael greathouse,badlands,2007,http://www.michaelgreathouse.com/badlands.htm,Failed to capture screenshot,20100307092700,http://web.archive.org/web/20100307092700/http://www.michaelgreathouse.com/badlands.htm,N,michaelgreathouse.com
johannes p osterhoffjohannes p osterhoff,Windows Real,2007,http://www.youtube.com/watch?v=JqjKWEWI3ok,Failed to capture screenshot,20100710033402,http://web.archive.org/web/20100710033402/http://www.youtube.com/watch?v=JqjKWEWI3ok,N,youtube.com
mark cooleymark cooley,The Field Museum of Art,2007,http://www.thefieldmuseumofart.org,Failed to capture screenshot,0,,N,thefieldmuseumofart.org
Omer KriegerOmer Krieger,TV CHANNEL,2007,http://www.tvch.org,rhizome_artbase/screenshots/1826.png,20010522101828,http://web.archive.org/web/20010522101828/http://www.tvch.org,Y,tvch.org
uleiulei,Monetize This!,2007,http://www.hrum.org/projects/D-Marketing/MonetizeThis,rhizome_artbase/screenshots/1827.png,20150526193419,http://web.archive.org/web/20150526193419/http://www.hrum.org/projects/D-Marketing/MonetizeThis,Y,hrum.org
Rafaël RozendaalRafaël Rozendaal,broken self .com,2007,http://www.brokenself.com/,rhizome_artbase/screenshots/1828.png,20071022022819,http://web.archive.org/web/20071022022819/http://www.brokenself.com/,Y,brokenself.com
Cary PeppermintCary Peppermint,Untitled Landscapes for Portable Media Players,2007,http://ecoarttech.net/untitledlandscapes,rhizome_artbase/screenshots/1829.png,20080723221755,http://web.archive.org/web/20080723221755/http://ecoarttech.net/untitledlandscapes,Y,ecoarttech.net
Mai Yamashita =+ Naoto KobayashiMai Yamashita =+ Naoto Kobayashi,infinity,2007,http://www.yamashita-kobayashi.com/infinity.html,rhizome_artbase/screenshots/1830.png,20070627030529,http://web.archive.org/web/20070627030529/http://www.yamashita-kobayashi.com/infinity.html,Y,yamashita-kobayashi.com
lisa ciancilisa cianci,blackaeonium (a keeping-place),2007,,,,,,
michael johanssonmichael johansson,abadyl,2007,http://abadyl.lowend.se,Failed to capture screenshot,20051023111641,http://web.archive.org/web/20051023111641/http://abadyl.lowend.se,N,lowend.se
Joshua L. DavisJoshua L. Davis,one simple pixel project 2007,2007,http://www.onesimplepixel.com/,Failed to capture screenshot,20070221082751,http://web.archive.org/web/20070221082751/http://www.onesimplepixel.com/,N,onesimplepixel.com
alexandra reillalexandra reill,a disposition - netznetz 2004-2006,2007,http://www.kanonmedia.com/portfolio/nettnett.htm,rhizome_artbase/screenshots/1834.png,20070323122029,http://web.archive.org/web/20070323122029/http://www.kanonmedia.com/portfolio/nettnett.htm,Y,kanonmedia.com
Vera BighettiVera Bighetti,Self Cinema,2007,http://www.artzero.net/selfcinema,rhizome_artbase/screenshots/1835.png,20071210164530,http://web.archive.org/web/20071210164530/http://www.artzero.net/selfcinema,Y,artzero.net
Karl Heinz JeronKarl Heinz Jeron,will work for food,2007,http://willworkforfood.projektraum.org/,rhizome_artbase/screenshots/1836.png,20070429043926,http://web.archive.org/web/20070429043926/http://willworkforfood.projektraum.org/,Y,projektraum.org
Ralf BaeckerRalf Baecker,Rechnender Raum (Calculating Space),2007,http://www.no-surprises.de/rechnender_raum,rhizome_artbase/screenshots/1837.png,20091108004030,http://web.archive.org/web/20091108004030/http://www.no-surprises.de/rechnender_raum,Y,no-surprises.de
BoredomresearchBoredomresearch,Wish,2007,http://www.computerfinearts.com/collection/boredomresearch/wish/,rhizome_artbase/screenshots/1838.png,20070825202855,http://web.archive.org/web/20070825202855/http://www.computerfinearts.com/collection/boredomresearch/wish/,Y,computerfinearts.com
Greg BlonderGreg Blonder,diploria,2007,http://www.gregblonder.com/diploria/index.htm,rhizome_artbase/screenshots/1839.png,20070702130530,http://web.archive.org/web/20070702130530/http://www.gregblonder.com/diploria/index.htm,Y,gregblonder.com
Angie WallerAngie Waller,myfrienemies,2007,http://www.myfrienemies.com,rhizome_artbase/screenshots/1840.png,20070508145603,http://web.archive.org/web/20070508145603/http://www.myfrienemies.com,Y,myfrienemies.com
Mark SkwarekMark Skwarek,baghdad skyline,2007,http://www.baghdadskyline.com/,rhizome_artbase/screenshots/1841.png,20071011092724,http://web.archive.org/web/20071011092724/http://www.baghdadskyline.com/,Y,baghdadskyline.com
James MercerJames Mercer,The Attic,2007,http://www.james.trummerkind.com/lizardclub/spaces/attic/start.htm,rhizome_artbase/screenshots/1842.png,20080519153611,http://web.archive.org/web/20080519153611/http://www.james.trummerkind.com/lizardclub/spaces/attic/start.htm,Y,trummerkind.com
C. J. YehC. J. Yeh,myAvatar = myChuckClose,2007,http://www.cjny.com/myAvatar/,rhizome_artbase/screenshots/1843.png,20071111100342,http://web.archive.org/web/20071111100342/http://www.cjny.com/myAvatar/,Y,cjny.com
Galina ManikovaGalina Manikova,The wall,2007,http://www.wailingwall.no,Failed to capture screenshot,20060827223458,http://web.archive.org/web/20060827223458/http://www.wailingwall.no,N,wailingwall.no
david bowendavid bowen,growth rendering device,2007,http://www.dwbowen.com/growth.html,rhizome_artbase/screenshots/1845.png,20070127104900,http://web.archive.org/web/20070127104900/http://www.dwbowen.com/growth.html,Y,dwbowen.com
Taey IoheTaey Iohe,nightscanning,2007,http://www.taey.com/02projects/nightscanning/nightscanning.htm,rhizome_artbase/screenshots/1846.png,20090107032211,http://web.archive.org/web/20090107032211/http://www.taey.com/02projects/nightscanning/nightscanning.htm,Y,taey.com
Steven JonesSteven Jones,ZUR FARBENLEHRE (THEORY OF COLOURS),2007,http://www.youtube.com/watch?v=3Hsvq-d7eK8,Failed to capture screenshot,20150524015034,http://web.archive.org/web/20150524015034/http://www.youtube.com/watch?v=3Hsvq-d7eK8,N,youtube.com
Jorn EbnerJorn Ebner,Which --- Side,2007,http://www.which---side.com,Failed to capture screenshot,20081121000607,http://web.archive.org/web/20081121000607/http://www.which---side.com,N,which---side.com
